SerialNo,Session_Summary,processed_summary,cluster,distance_to_medoid,length,distance_norm,length_norm,score
163,"in today's class we have learned about how to improve quality of result 1. improving quality of sample 2. using different model and choosing the best one . linear regression models the relationship between independent variables and an outcome as a linear combination but the model can be non linear also. each function can be computed from the taylor series . we also learned that if we add unnecessary parameters adusted r^2 value will decrease . models that can be categorized 
as  parametric and non parametric. parametric models are flexible and allow for delta analysis directly  ex- simple linear regression and family. observing how the label changes upon changing a particular feature. non parametric models examples - random forest, xg boost, k nearest neighbors etc. then we saw neural networks where computer have mapping similar to human brain consisting of many hidden layer if hidden layers are more 1 then it is a deep network.","['today', 'class', 'learned', 'improve', 'quality', 'result', '1', 'improving', 'quality', 'sample', '2', 'using', 'different', 'model', 'choosing', 'best', 'one', 'linear', 'regression', 'model', 'relationship', 'independent', 'variable', 'outcome', 'linear', 'combination', 'model', 'non', 'linear', 'also', 'function', 'computed', 'taylor', 'series', 'also', 'learned', 'add', 'unnecessary', 'parameter', 'adjusted', 'r2', 'value', 'decrease', 'model', 'categorized', 'parametric', 'non', 'parametric', 'parametric', 'model', 'flexible', 'allow', 'delta', 'analysis', 'directly', 'ex', 'simple', 'linear', 'regression', 'family', 'observing', 'label', 'change', 'upon', 'changing', 'particular', 'feature', 'non', 'parametric', 'model', 'example', 'random', 'forest', 'xg', 'boost', 'k', 'nearest', 'neighbor', 'etc', 'saw', 'neural', 'network', 'computer', 'mapping', 'similar', 'human', 'brain', 'consisting', 'many', 'hidden', 'layer', 'hidden', 'layer', '1', 'deep', 'network']",5,0.8199692964553833,96,0.2663853247050897,0.1144219308700834,0.2511889853215891
82,"the session started with a question of how to improve the quality of the results. one solution is to improve the sample. to improve the sample, we can either increase the sample size or increase the sample quality. but how do we know if the sample selected is of good quality. another way to improve the quality of result is to improve the method. we can use multiple method and then select the best one. but we noticed that if the nature of data changes, then even the best method may not be the best for the new data. another solution to improve quality is to fine tune or properly use the method. 
then we went back to mlr. the base idea is that in multiple linear regression the outcome may not be linear but linear combination of independent variables. 
then we saw a sample. after the regression the error showed a specific pattern like a function or polynomial. for such cases we can use polynomial regression where we create new parameter x1, x2, x3, x4, which are polynomial or function of original x parameter. ex. if the error shows the pattern like a sine function, then taking x4 = sin(x) can be helpful. and now in mlr, the coefficient for sine function should appear significant and other all parameters should drop. 
it is not possible that we get a 100% accurate model. but at least we should try there should not be too many features and overfitting. 
then we discussed in short about forward feature engineering and backward feature engineering. 
though, we can use multiple models to extract data but it always better to have a single model. 
then we analyzed several models together. models were like random forest and neural network. 
by the end of the class, we moved to classification. it is applicable when y is either nominal or ordinal. we studied about the boundaries between the groups of y and that to calculate the boundaries we need equations. for which we use the sigmoid function. ","['session', 'started', 'question', 'improve', 'quality', 'result', 'one', 'solution', 'improve', 'sample', 'improve', 'sample', 'either', 'increase', 'sample', 'size', 'increase', 'sample', 'quality', 'know', 'sample', 'selected', 'good', 'quality', 'another', 'way', 'improve', 'quality', 'result', 'improve', 'method', 'use', 'multiple', 'method', 'select', 'best', 'one', 'noticed', 'nature', 'data', 'change', 'even', 'best', 'method', 'may', 'best', 'new', 'data', 'another', 'solution', 'improve', 'quality', 'fine', 'tune', 'properly', 'use', 'method', 'went', 'back', 'mr', 'base', 'idea', 'multiple', 'linear', 'regression', 'outcome', 'may', 'linear', 'linear', 'combination', 'independent', 'variable', 'saw', 'sample', 'regression', 'error', 'showed', 'specific', 'pattern', 'like', 'function', 'polynomial', 'case', 'use', 'polynomial', 'regression', 'create', 'new', 'parameter', 'x1', 'x2', 'x3', 'x4', 'polynomial', 'function', 'original', 'x', 'parameter', 'ex', 'error', 'show', 'pattern', 'like', 'sine', 'function', 'taking', 'x4', 'six', 'helpful', 'mr', 'coefficient', 'sine', 'function', 'appear', 'significant', 'parameter', 'drop', 'possible', 'get', '100', 'accurate', 'model', 'least', 'try', 'many', 'feature', 'overfitting', 'discussed', 'short', 'forward', 'feature', 'engineering', 'backward', 'feature', 'engineering', 'though', 'use', 'multiple', 'model', 'extract', 'data', 'always', 'better', 'single', 'model', 'analyzed', 'several', 'model', 'together', 'model', 'like', 'random', 'forest', 'neural', 'network', 'end', 'class', 'moved', 'classification', 'applicable', 'either', 'nominal', 'ordinal', 'studied', 'boundary', 'group', 'calculate', 'boundary', 'need', 'equation', 'use', 'sigmoid', 'function']",5,0.805321216583252,173,0.2616265690664192,0.2061978545887962,0.2560836976186569
428,"it was discussed that how to improve the results: 
by increasing the quality of the sample 
or by increasing the size .
to improve the method we use multiple methods and then select the best one .
fine tune and properly use that method.
linear regression doesn't mean to fit a line but rather that the output is represented in a form of linear combination of independent variables.
in real life we get the data then preprocess it , from which we get good data then we apply different ml techniques(i.e form matrices ) , compare them and then select the best one.
lr and similar techniques are parametric methods.
then neural networks were discussed briefly , how different paths are given different weights.
after that we moved to nominal and ordinal types of data in the function y=f(x). where we classify the data into different categories. 
logistic regression was talked about , how our function focuses on giving us the boundaries between different classes.
","['discussed', 'improve', 'result', 'increasing', 'quality', 'sample', 'increasing', 'size', 'improve', 'method', 'use', 'multiple', 'method', 'select', 'best', 'one', 'fine', 'tune', 'properly', 'use', 'method', 'linear', 'regression', 'doesnt', 'mean', 'fit', 'line', 'rather', 'output', 'represented', 'form', 'linear', 'combination', 'independent', 'variable', 'real', 'life', 'get', 'data', 'preprocess', 'get', 'good', 'data', 'apply', 'different', 'ml', 'technique', 'form', 'matrix', 'compare', 'select', 'best', 'one', 'lr', 'similar', 'technique', 'parametric', 'method', 'neural', 'network', 'discussed', 'briefly', 'different', 'path', 'given', 'different', 'weight', 'moved', 'nominal', 'ordinal', 'type', 'data', 'function', 'fx', 'classify', 'data', 'different', 'category', 'logistic', 'regression', 'talked', 'function', 'focus', 'giving', 'u', 'boundary', 'different', 'class']",5,0.8583998084068298,88,0.2788703341426669,0.1048867699642431,0.2614719777248245
609,"1. we saw the methods of improving quality of results : improve the sample or method or fine tune the existing samples .
2.mlr non linear cases : using trigonometry and straight line
3. as we use more terms , adjusted r2 will decrease and at last only significant term will be there 
4.  backward and forward feature engineering 
5. we learnt that it is better to have one model rather then 2 subordinate models 
6. neural networks 
7. explanation for sigmoid function 
8. definition of logistic regression ","['1', 'saw', 'method', 'improving', 'quality', 'result', 'improve', 'sample', 'method', 'fine', 'tune', 'existing', 'sample', '2mr', 'non', 'linear', 'case', 'using', 'trigonometric', 'straight', 'line', '3', 'use', 'term', 'adjusted', 'r2', 'decrease', 'last', 'significant', 'term', '4', 'backward', 'forward', 'feature', 'engineering', '5', 'learnt', 'better', 'one', 'model', 'rather', '2', 'subordinate', 'model', '6', 'neural', 'network', '7', 'explanation', 'sigmoid', 'function', '8', 'definition', 'logistic', 'regression']",5,0.8747833967208862,55,0.2841929084289735,0.06555423122765196,0.2623290407088414
417,"multiple linear regression: 
linear regression = outcome is expressed as linear combination of independent variables. 
taylor series ==> apply to mlr to capture the nonlinearity in the datset
this is just polynomial regression. the original was nonlinear so we engineer more features and then try to fit the model, the feature that fits best (like the sinusoid the in class example) will have more weight. so p value decreases and adjacent r2 value will decreases if you keep adding lot of feature more than required. 

forward feature engineering: put all possibl features and eliminate them one by one
backward feature engineering: start minimal set of feature and keep adding 1 by 1 based on your domain knowledge

usual methodology:
get data ==> preprocess & eda ==> good data ==> multiple ml methods ==> compare metrics ==> select best (or a combination of multiple methods with a weighted mean)

for a given data (the one in class): is it better to fit 1 model and 2? i think 1 because it would take into account for the variation in unknown data to be tested or applied later on. but 2 models might overfit.
then we got an overview of non parameter models like knn and random forest.

moving on to neural nets: input features ==> multiple layers ==> weighted average to get output 
we get a lot of tunable params which help us fit the model better to the data","['multiple', 'linear', 'regression', 'linear', 'regression', 'outcome', 'expressed', 'linear', 'combination', 'independent', 'variable', 'taylor', 'series', 'apply', 'mr', 'capture', 'nonlinearity', 'dataset', 'polynomial', 'regression', 'original', 'nonlinear', 'engineer', 'feature', 'try', 'fit', 'model', 'feature', 'fit', 'best', 'like', 'sinusoid', 'class', 'example', 'weight', 'p', 'value', 'decrease', 'adjacent', 'r2', 'value', 'decrease', 'keep', 'adding', 'lot', 'feature', 'required', 'forward', 'feature', 'engineering', 'put', 'possible', 'feature', 'eliminate', 'one', 'one', 'backward', 'feature', 'engineering', 'start', 'minimal', 'set', 'feature', 'keep', 'adding', '1', '1', 'based', 'domain', 'knowledge', 'usual', 'methodology', 'get', 'data', 'preprocess', 'eda', 'good', 'data', 'multiple', 'ml', 'method', 'compare', 'metric', 'select', 'best', 'combination', 'multiple', 'method', 'weighted', 'mean', 'given', 'data', 'one', 'class', 'better', 'fit', '1', 'model', '2', 'think', '1', 'would', 'take', 'account', 'variation', 'unknown', 'data', 'tested', 'applied', 'later', '2', 'model', 'might', 'overt', 'got', 'overview', 'non', 'parameter', 'model', 'like', 'kn', 'random', 'forest', 'moving', 'neural', 'net', 'input', 'feature', 'multiple', 'layer', 'weighted', 'average', 'get', 'output', 'get', 'lot', 'unable', 'params', 'help', 'u', 'fit', 'model', 'better', 'data']",5,0.8508898615837097,144,0.276430560322302,0.1716328963051251,0.2659507939205843
272,"
we began by discussing how to improve the quality of a modelâ€™s results. there are three key approaches:  
1. improving the sample â€“ this can be done by either increasing the sample size or enhancing the quality of the sample.  
2. improving the method â€“ using multiple methods and selecting the best one.  
3. fine-tuning the method â€“ properly adjusting and optimizing the selected method.  

we then discussed polynomial regression followed by feature engineering, which consists of:  
- forward selection â€“ adding features one by one.  
- backward selection â€“ starting with all features and removing the ones that arenâ€™t needed.  

after that, we outlined the modeling workflow:  
1. collect data  
2. process data  
3. obtain clean data  
4. apply various models and compare metrics  
5. select the best model  

we also emphasized that if a single model can predict data effectively, it is preferable to using multiple models. we then experimented with different models like linear regression, svm regression, and random forest. the random forest model gave the best results, but we noted that it is a non-parametric model, making it less suitable for tasks like delta analysis (which requires parametric models like linear regression).  

we then introduced neural networks, explaining that they are parametric models as they involve weights. a neural network consists of:  
- input layer  
- hidden layers (where transformations occur: y = f(wixi))  
- output layer  

as the number of hidden layers increases, it transitions into deep learning. we also examined model evaluation using râ² and mse:  
- if training and test râ²/mse are similar, the model is well-fitted.  
- if training error is significantly lower than test error, the model is overfitting.  

lastly, we started with classification, which is used for nominal or ordinal data. in supervised learning, both x (input) and y (output) are available, while regression aims to pull data points back to their mean values. we then covered logistic regression, which is used for classification tasks. it helps define decision boundaries between different classes using the sigmoid function.","['began', 'discussing', 'improve', 'quality', 'modelâ€™s', 'result', 'three', 'key', 'approach', '1', 'improving', 'sample', 'â€', '“', 'done', 'either', 'increasing', 'sample', 'size', 'enhancing', 'quality', 'sample', '2', 'improving', 'method', 'â€', '“', 'using', 'multiple', 'method', 'selecting', 'best', 'one', '3', 'finetuning', 'method', 'â€', '“', 'properly', 'adjusting', 'optimizing', 'selected', 'method', 'discussed', 'polynomial', 'regression', 'followed', 'feature', 'engineering', 'consists', 'forward', 'selection', 'â€', '“', 'adding', 'feature', 'one', 'one', 'backward', 'selection', 'â€', '“', 'starting', 'feature', 'removing', 'one', 'arenâ€™t', 'needed', 'outlined', 'modeling', 'workflow', '1', 'collect', 'data', '2', 'process', 'data', '3', 'obtain', 'clean', 'data', '4', 'apply', 'various', 'model', 'compare', 'metric', '5', 'select', 'best', 'model', 'also', 'emphasized', 'single', 'model', 'predict', 'data', 'effectively', 'preferable', 'using', 'multiple', 'model', 'experimented', 'different', 'model', 'like', 'linear', 'regression', 'sv', 'regression', 'random', 'forest', 'random', 'forest', 'model', 'gave', 'best', 'result', 'noted', 'nonparametric', 'model', 'making', 'less', 'suitable', 'task', 'like', 'delta', 'analysis', 'requires', 'parametric', 'model', 'like', 'linear', 'regression', 'introduced', 'neural', 'network', 'explaining', 'parametric', 'model', 'involve', 'weight', 'neural', 'network', 'consists', 'input', 'layer', 'hidden', 'layer', 'transformation', 'occur', 'fwiki', 'output', 'layer', 'number', 'hidden', 'layer', 'increase', 'transition', 'deep', 'learning', 'also', 'examined', 'model', 'evaluation', 'using', 'râ²', 'use', 'training', 'test', 'râ²use', 'similar', 'model', 'wellfitted', 'training', 'error', 'significantly', 'lower', 'test', 'error', 'model', 'overfitting', 'lastly', 'started', 'classification', 'used', 'nominal', 'ordinal', 'data', 'supervised', 'learning', 'x', 'input', 'output', 'available', 'regression', 'aim', 'pull', 'data', 'point', 'back', 'mean', 'value', 'covered', 'logistic', 'regression', 'used', 'classification', 'task', 'help', 'define', 'decision', 'boundary', 'different', 'class', 'using', 'sigmoid', 'function']",5,0.8275982737541199,218,0.2688637682317886,0.2598331346841478,0.2679607048770246
498,"polynomial regression extends linear regression by modeling the relationship between variables as a polynomial function, often using taylor expansion to express functions in powers of x for better approximation. some key points in feature engineering - simply adding more features doesnâ€™t always improve a model; adjusted râ² can start decreasing if the new features donâ€™t add real value. a lower p-value indicates a better model fit. feature engineering plays a key roleâ€”forward selection involves adding relevant features one by one using domain knowledge, while backward selection starts with multiple features and removes the irrelevant ones. exploratory data analysis (eda) helps determine which type of model may fit the data best. choosing the right model requires balancing complexity and performance, avoiding overfitting, using visualizations and key metrics. a good model should have error values within an acceptable range compared to the original variable range. logistic regression, often used for classification, finds boundaries between labeled observations, which may sometimes be non-linear.","['polynomial', 'regression', 'extends', 'linear', 'regression', 'modeling', 'relationship', 'variable', 'polynomial', 'function', 'often', 'using', 'taylor', 'expansion', 'express', 'function', 'power', 'x', 'better', 'approximation', 'key', 'point', 'feature', 'engineering', 'simply', 'adding', 'feature', 'doesnâ€™t', 'always', 'improve', 'model', 'adjusted', 'râ²', 'start', 'decreasing', 'new', 'feature', 'donâ€™t', 'add', 'real', 'value', 'lower', 'value', 'indicates', 'better', 'model', 'fit', 'feature', 'engineering', 'play', 'key', 'roleâ€', '”', 'forward', 'selection', 'involves', 'adding', 'relevant', 'feature', 'one', 'one', 'using', 'domain', 'knowledge', 'backward', 'selection', 'start', 'multiple', 'feature', 'remove', 'irrelevant', 'one', 'exploratory', 'data', 'analysis', 'eda', 'help', 'determine', 'type', 'model', 'may', 'fit', 'data', 'best', 'choosing', 'right', 'model', 'requires', 'balancing', 'complexity', 'performance', 'avoiding', 'overfitting', 'using', 'visualization', 'key', 'metric', 'good', 'model', 'error', 'value', 'within', 'acceptable', 'range', 'compared', 'original', 'variable', 'range', 'logistic', 'regression', 'often', 'used', 'classification', 'find', 'boundary', 'labeled', 'observation', 'may', 'sometimes', 'nonlinear']",5,0.86795574426651,120,0.2819747931606399,0.1430274135876043,0.2680800552033363
74,"we started our discussion with multiple linear regression. we saw that we can derive more features from given features also that might help us in fitting a better curve. with more features the adjusted r2-score decreases. and hence in a situation of more features we should analyze the p-values of all the features, the features which best signify the dataset will have lower p-value and one with higher p-values can be dropped. if we force a model to fit the training data then it would lead to overfitting and the model will not able to generalize well. the dimensionality of the problem can be reduced using methods like pca or t-sne etc. we should try multiple models from linear-regression to xgboost etc. and one which performs best should be chosen. then we switched to classification and discussed about it. we started discussing about logistic regression. looked into logit/sigmoid function and it's plot.","['started', 'discussion', 'multiple', 'linear', 'regression', 'saw', 'derive', 'feature', 'given', 'feature', 'also', 'might', 'help', 'u', 'fitting', 'better', 'curve', 'feature', 'adjusted', 'r2score', 'decrease', 'hence', 'situation', 'feature', 'analyze', 'value', 'feature', 'feature', 'best', 'signify', 'dataset', 'lower', 'value', 'one', 'higher', 'value', 'dropped', 'force', 'model', 'fit', 'training', 'data', 'would', 'lead', 'overfitting', 'model', 'able', 'generalize', 'well', 'dimensionality', 'problem', 'reduced', 'using', 'method', 'like', 'pca', 'tone', 'etc', 'try', 'multiple', 'model', 'linearregression', 'boost', 'etc', 'one', 'performs', 'best', 'chosen', 'switched', 'classification', 'discussed', 'started', 'discussing', 'logistic', 'regression', 'looked', 'logitsigmoid', 'function', 'plot']",5,0.8864427804946899,79,0.2879807194432058,0.09415971394517282,0.2685986188934025
413,"first, we looked at all the summaries. we had a pattern where the number of people submitting summaries decreased as sessions went on while the average words per summary were increasing.

the second case that we looked into was when the function was looking more like a sine curve. in this case, we only used one feature, x1 but used more polynomial features like x1^2,x1^3, x1^4, using polynomial regression to get a good fit. this model gave us a p-value. to further improve the model, we added a new feature, sin x1. in this second case, the resulting p-value was lower than in the first case. this means that the sine feature was statistically significant and improved the model's performance. however, adding too many features beyond a certain point does not necessarily improve the estimation and can lead to a decline in adjusted râ² values. in general, if we can fit the data using a single model, it should be preferred over the fit using multiple models. we then discussed parametric methods, including neural networks.

in these models, an input layer takes in features, which are passed through computational layers. when computations happen across more than one layer, it is called deep learning. the input layer is connected to computational layers in a way representing the degrees of freedom. while increasing these degrees of freedom may improve prediction it also means that there is an increased chance of overfitting, which is the model overly fits the training data and, therefore underfits new data.","['first', 'looked', 'summary', 'pattern', 'number', 'people', 'submitting', 'summary', 'decreased', 'session', 'went', 'average', 'word', 'per', 'summary', 'increasing', 'second', 'case', 'looked', 'function', 'looking', 'like', 'sine', 'curve', 'case', 'used', 'one', 'feature', 'x1', 'used', 'polynomial', 'feature', 'like', 'x12x13', 'x14', 'using', 'polynomial', 'regression', 'get', 'good', 'fit', 'model', 'gave', 'u', 'value', 'improve', 'model', 'added', 'new', 'feature', 'sin', 'x1', 'second', 'case', 'resulting', 'value', 'lower', 'first', 'case', 'mean', 'sine', 'feature', 'statistically', 'significant', 'improved', 'model', 'performance', 'however', 'adding', 'many', 'feature', 'beyond', 'certain', 'point', 'necessarily', 'improve', 'estimation', 'lead', 'decline', 'adjusted', 'râ²', 'value', 'general', 'fit', 'data', 'using', 'single', 'model', 'preferred', 'fit', 'using', 'multiple', 'model', 'discussed', 'parametric', 'method', 'including', 'neural', 'network', 'model', 'input', 'layer', 'take', 'feature', 'passed', 'computational', 'layer', 'computation', 'happen', 'across', 'one', 'layer', 'called', 'deep', 'learning', 'input', 'layer', 'connected', 'computational', 'layer', 'way', 'representing', 'degree', 'freedom', 'increasing', 'degree', 'freedom', 'may', 'improve', 'prediction', 'also', 'mean', 'increased', 'chance', 'overfitting', 'model', 'overly', 'fit', 'training', 'data', 'therefore', 'underlies', 'new', 'data']",5,0.86050945520401,144,0.2795556999844237,0.1716328963051251,0.2687634196164939
627,"today's lecture begin with a discussion of how to increase the quality of results, there are some methods for it, one of them is by improving the sample (either by upgrading the quality of sample or by increasing the sample size). then we also came to know about what is forward(start with minimal number of features and then increase features based on requirement or according to further domain knowledge) and backward(start with large number of features and then eliminating those which are unwanted) feature engineering. also, it is not necessary that given a data set, only one model will be able to fit the data (i.e., one can fit multiple models for a given dataset based on requirement). after this, we discussed parametric(regression, classification) and non-parametric(random forest, k-nearest neighbor (knn)) models. both this models can predict values, but sometimes non-parametric model unable to find what will be the value at some delta(x). we also had a brief intro on neural networks (like what does it means, how does it works, etc. in short), and like what are links, nodes, weights, features, degrees of freedom, etc. for neural networking systems. the outcome in neural network is a function of weights and features (y_i = f (w_i, x_i)). then, we compared different models like linear regression, svm, random forest, xgboost, knn, neural network, etc.  representing same dataset with the help of r^2 values, rmse, etc., the model with higher r^2 value and lower rmse value is generally a better choice. then we moved on to classification of data (when data is of nominal or ordinal form, classification model is used; when its is of interval or ratio form, regression model is used).
 outcome in classification is called y = class. after this, we first discussed the definition of regression and then what is meant by logistic regression. in logistic regression, we are not interested in finding the best fit line or to predict values, but we are rather interested in finding the boundary between the group/clusters of values. outcome in logistic regression is known as classifiers or class labels. the number or distinct labels = number of boundary lines = number of classes one want to classify. at last, we also discussed the function used by logistic regression to classify the data (in 0/1 or left/right or up/down, etc.) which is called sigmoidal function where outcome is either zero or one based on which class your given value belongs. in order to find a sigmoidal function (s=1/(1-e^(-a))), we need to find weights(w; where a = w1x1 + w2x2 + ... + wnxn) just as we were findings regression coefficients for linear regression.","['today', 'lecture', 'begin', 'discussion', 'increase', 'quality', 'result', 'method', 'one', 'improving', 'sample', 'either', 'upgrading', 'quality', 'sample', 'increasing', 'sample', 'size', 'also', 'came', 'know', 'forwardstart', 'minimal', 'number', 'feature', 'increase', 'feature', 'based', 'requirement', 'according', 'domain', 'knowledge', 'backwardstart', 'large', 'number', 'feature', 'eliminating', 'unwanted', 'feature', 'engineering', 'also', 'necessary', 'given', 'data', 'set', 'one', 'model', 'able', 'fit', 'data', 'ie', 'one', 'fit', 'multiple', 'model', 'given', 'dataset', 'based', 'requirement', 'discussed', 'parametricregression', 'classification', 'nonparametricrandom', 'forest', 'nearest', 'neighbor', 'kn', 'model', 'model', 'predict', 'value', 'sometimes', 'nonparametric', 'model', 'unable', 'find', 'value', 'delta', 'also', 'brief', 'intro', 'neural', 'network', 'like', 'mean', 'work', 'etc', 'short', 'like', 'link', 'node', 'weight', 'feature', 'degree', 'freedom', 'etc', 'neural', 'networking', 'system', 'outcome', 'neural', 'network', 'function', 'weight', 'feature', 'yi', 'f', 'wi', 'xi', 'compared', 'different', 'model', 'like', 'linear', 'regression', 'sv', 'random', 'forest', 'boost', 'kn', 'neural', 'network', 'etc', 'representing', 'dataset', 'help', 'r2', 'value', 'rise', 'etc', 'model', 'higher', 'r2', 'value', 'lower', 'rise', 'value', 'generally', 'better', 'choice', 'moved', 'classification', 'data', 'data', 'nominal', 'ordinal', 'form', 'classification', 'model', 'used', 'interval', 'ratio', 'form', 'regression', 'model', 'used', 'outcome', 'classification', 'called', 'class', 'first', 'discussed', 'definition', 'regression', 'meant', 'logistic', 'regression', 'logistic', 'regression', 'interested', 'finding', 'best', 'fit', 'line', 'predict', 'value', 'rather', 'interested', 'finding', 'boundary', 'groupclusters', 'value', 'outcome', 'logistic', 'regression', 'known', 'classifies', 'class', 'label', 'number', 'distinct', 'label', 'number', 'boundary', 'line', 'number', 'class', 'one', 'want', 'classify', 'last', 'also', 'discussed', 'function', 'used', 'logistic', 'regression', 'classify', 'data', '01', 'leftright', 'uptown', 'etc', 'called', 'sigmoidal', 'function', 'outcome', 'either', 'zero', 'one', 'based', 'class', 'given', 'value', 'belongs', 'order', 'find', 'sigmoidal', 'function', 's11ea', 'need', 'find', 'weight', 'w1x1', 'w2x2', 'finding', 'regression', 'coefficient', 'linear', 'regression']",5,0.8485006093978882,240,0.2756543584302632,0.2860548271752086,0.2766944053047578
155,"in this session, we walked through the real-world machine learning (ml) cycle, starting from getting data â†’ exploring it â†’ cleaning & preprocessing â†’ trying multiple models â†’ choosing the best one (or even a mix of models).
feature selection & model search
â€¢	grid search: tries all possible parameter combinations to find the best one.
â€¢	forward & backward elimination: adds or removes features step by step to improve performance.
understanding ml models
â€¢	linear regression: predicts outcomes using a linear relationship with features (parametric, allows delta-based analysis).
â€¢	random forest: a non-parametric model that works on decision trees; no direct delta-based analysis.
â€¢	neural networks & xgboost: examples of models where weights are learned. more layers = deep learning. too much data with fewer constraints can cause overfitting.
classification & logistic regression
â€¢	logistic regression: used when the outcome is a category (supervised learning). the different groups are called labels.
","['session', 'walked', 'refworld', 'machine', 'learning', 'ml', 'cycle', 'starting', 'getting', 'data', 'â†', '’', 'exploring', 'â†', '’', 'cleaning', 'preprocessing', 'â†', '’', 'trying', 'multiple', 'model', 'â†', '’', 'choosing', 'best', 'one', 'even', 'mix', 'model', 'feature', 'selection', 'model', 'search', 'â€¢', 'grid', 'search', 'try', 'possible', 'parameter', 'combination', 'find', 'best', 'one', 'â€¢', 'forward', 'backward', 'elimination', 'add', 'remove', 'feature', 'step', 'step', 'improve', 'performance', 'understanding', 'ml', 'model', 'â€¢', 'linear', 'regression', 'predicts', 'outcome', 'using', 'linear', 'relationship', 'feature', 'parametric', 'allows', 'deltabased', 'analysis', 'â€¢', 'random', 'forest', 'nonparametric', 'model', 'work', 'decision', 'tree', 'direct', 'deltabased', 'analysis', 'â€¢', 'neural', 'network', 'boost', 'example', 'model', 'weight', 'learned', 'layer', 'deep', 'learning', 'much', 'data', 'fewer', 'constraint', 'cause', 'overfitting', 'classification', 'logistic', 'regression', 'â€¢', 'logistic', 'regression', 'used', 'outcome', 'category', 'supervised', 'learning', 'different', 'group', 'called', 'label']",5,0.9115832448005676,114,0.2961481603172829,0.1358760429082241,0.280120948576377
301,"we began by reading through the summaries and looking at the trends in the data. from the graph, we observed that as the sessions progressed, fewer people were submitting summaries, but the average word count in each summary was increasing. then, we looked at a case where the function was like a sine curve. we started with a single feature, x1. then, we produced additional features like x1^2, x1^3, x1^4 with polynomial regression. this allowed us to calculate a p-value. to enhance the model, we added another feature, sin(x1), and found that the new p-value calculated was smaller than before, so this sine-based feature was adding to some extent. although addition of too many features beyond a certain point may reduce the model's effectiveness, this is reflected in a drop in the adjusted r^2 value. as long as a single model can capture the data well, it is always better than using multiple models unnecessarily. we also covered some significant parametric methods, particularly neural networks. these models have an input layer that accepts features and computational layers that transform the data. when these computations are spread across several layers, it is known as deep learning. the input layer is connected to the computational layers through links, which represent the model's degrees of freedom. however, increasing these degrees of freedom too much can lead to overfitting, making the model less generalizable to new data.","['began', 'reading', 'summary', 'looking', 'trend', 'data', 'graph', 'observed', 'session', 'progressed', 'fewer', 'people', 'submitting', 'summary', 'average', 'word', 'count', 'summary', 'increasing', 'looked', 'case', 'function', 'like', 'sine', 'curve', 'started', 'single', 'feature', 'x1', 'produced', 'additional', 'feature', 'like', 'x12', 'x13', 'x14', 'polynomial', 'regression', 'allowed', 'u', 'calculate', 'value', 'enhance', 'model', 'added', 'another', 'feature', 'six1', 'found', 'new', 'value', 'calculated', 'smaller', 'sinebased', 'feature', 'adding', 'extent', 'although', 'addition', 'many', 'feature', 'beyond', 'certain', 'point', 'may', 'reduce', 'model', 'effectiveness', 'reflected', 'drop', 'adjusted', 'r2', 'value', 'long', 'single', 'model', 'capture', 'data', 'well', 'always', 'better', 'using', 'multiple', 'model', 'unnecessarily', 'also', 'covered', 'significant', 'parametric', 'method', 'particularly', 'neural', 'network', 'model', 'input', 'layer', 'accepts', 'feature', 'computational', 'layer', 'transform', 'data', 'computation', 'spread', 'across', 'several', 'layer', 'known', 'deep', 'learning', 'input', 'layer', 'connected', 'computational', 'layer', 'link', 'represent', 'model', 'degree', 'freedom', 'however', 'increasing', 'degree', 'freedom', 'much', 'lead', 'overfitting', 'making', 'model', 'less', 'generalizable', 'new', 'data']",5,0.9238924384117126,133,0.3001470765585828,0.1585220500595947,0.285984573908684
